"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Ref_as_Ref_sum","avgt",1,15,1893026.029052,80688.144953,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Int_sum","avgt",1,15,171.604841,1.231576,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Int_sum","avgt",1,15,1931954.044086,187240.412604,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Ref_fields","avgt",1,15,458.228761,12.454359,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Ref_fields","avgt",1,15,5714214.927875,680266.538842,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Ref_sum","avgt",1,15,281.012968,70.198280,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Ref_sum","avgt",1,15,2558677.667138,845029.189689,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Val_fields","avgt",1,15,452.640086,1.457625,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Val_fields","avgt",1,15,4937117.129843,148069.083952,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Val_sum","avgt",1,15,176.017742,1.613617,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64byte.Val_as_Val_sum","avgt",1,15,1902334.714508,145426.526213,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64int.Int_as_Int_sum","avgt",1,15,88.728828,1.910088,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64int.Int_as_Int_sum","avgt",1,15,1356112.714443,72272.045246,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64int.Ref_as_Int_sum","avgt",1,15,75.189905,0.916812,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64int.Ref_as_Int_sum","avgt",1,15,1327615.425626,126747.662993,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64int.Ref_as_Ref_fields","avgt",1,15,61.047656,2.441373,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64int.Ref_as_Ref_fields","avgt",1,15,1297604.404550,95751.123045,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64int.Ref_as_Ref_sum","avgt",1,15,75.107880,1.694365,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64int.Ref_as_Ref_sum","avgt",1,15,1292686.674863,68632.550687,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Int_sum","avgt",1,15,75.041079,0.709216,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Int_sum","avgt",1,15,1278830.970195,38609.257243,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Ref_fields","avgt",1,15,62.147853,4.722978,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Ref_fields","avgt",1,15,1324926.507072,77965.495022,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Ref_sum","avgt",1,15,83.886908,9.681233,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Ref_sum","avgt",1,15,1631537.149137,364536.400408,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Val_fields","avgt",1,15,84.922433,39.033404,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Val_fields","avgt",1,15,1275977.011915,52262.939854,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Val_sum","avgt",1,15,74.763303,0.728653,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Inline64int.Val_as_Val_sum","avgt",1,15,1290843.611077,65284.056233,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Int_as_Int_sum","avgt",1,15,73.235232,0.362307,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Int_as_Int_sum","avgt",1,15,857957.179137,61205.855611,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Ref_as_Ref_fields","avgt",1,15,53.767054,4.303926,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Ref_as_Ref_fields","avgt",1,15,882335.870840,220309.463020,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Ref_as_Ref_sum","avgt",1,15,90.456271,24.325495,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Ref_as_Ref_sum","avgt",1,15,787290.886448,38407.748189,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Int_sum","avgt",1,15,50.872472,0.259783,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Int_sum","avgt",1,15,779700.881009,52300.744631,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Ref_fields","avgt",1,15,51.012473,0.878178,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Ref_fields","avgt",1,15,792236.936598,33868.621363,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Ref_sum","avgt",1,15,51.797705,2.074979,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Ref_sum","avgt",1,15,783842.711894,37532.441227,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Val_fields","avgt",1,15,51.168558,0.935216,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Val_fields","avgt",1,15,776387.100686,31580.376971,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Val_sum","avgt",1,15,51.851474,2.381659,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.InlineOpt.Val_as_Val_sum","avgt",1,15,772935.278403,44132.419532,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Primitive128int.sum","avgt",1,15,103.146059,1.211525,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Primitive128int.sum","avgt",1,15,1242948.454269,6744.797919,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Primitive32int.sum","avgt",1,15,16.918433,0.130932,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Primitive32int.sum","avgt",1,15,310808.484498,680.640304,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Primitive64byte.sum","avgt",1,15,489.398154,26.147772,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Primitive64byte.sum","avgt",1,15,5383772.970259,464145.528699,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Primitive64int.sum","avgt",1,15,46.074185,4.089690,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Primitive64int.sum","avgt",1,15,1110523.335655,284243.036751,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Primitive64long.sum0","avgt",1,15,23.126736,9.464681,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Primitive64long.sum0","avgt",1,15,312176.992038,4236.818883,"ns/op",1000000
"org.openjdk.bench.valhalla.array.sum.Primitive64long.sum1","avgt",1,15,16.910698,0.053520,"ns/op",100
"org.openjdk.bench.valhalla.array.sum.Primitive64long.sum1","avgt",1,15,311734.556474,2130.356680,"ns/op",1000000
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args1_targets0","avgt",1,15,0.197408,0.001454,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args1_targets1","avgt",1,15,0.296821,0.034268,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args1_targets2","avgt",1,15,0.390956,0.044097,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args1_targets3","avgt",1,15,84.043243,5.135242,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args2_targets0","avgt",1,15,0.341321,0.088284,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args2_targets1","avgt",1,15,0.387436,0.159960,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args2_targets2","avgt",1,15,0.349718,0.003744,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args2_targets3","avgt",1,15,79.434982,0.809307,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args4_targets0","avgt",1,15,0.199594,0.004592,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args4_targets1","avgt",1,15,0.285192,0.002499,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args4_targets2","avgt",1,15,0.407997,0.139556,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args4_targets3","avgt",1,15,81.991661,5.620210,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args8_targets0","avgt",1,15,0.203568,0.025131,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args8_targets1","avgt",1,15,0.288240,0.004536,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args8_targets2","avgt",1,15,0.369404,0.064786,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64byte.Q64byte_args8_targets3","avgt",1,15,98.713524,18.460109,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args1_targets0","avgt",1,15,0.211272,0.022029,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args1_targets1","avgt",1,15,0.270348,0.006801,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args1_targets2","avgt",1,15,0.345722,0.003247,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args1_targets3","avgt",1,15,76.412785,0.607721,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args2_targets0","avgt",1,15,0.193116,0.001743,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args2_targets1","avgt",1,15,0.262366,0.001315,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args2_targets2","avgt",1,15,0.339421,0.002682,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args2_targets3","avgt",1,15,76.229322,0.339225,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args4_targets0","avgt",1,15,0.192959,0.001991,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args4_targets1","avgt",1,15,0.267307,0.001530,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args4_targets2","avgt",1,15,0.338374,0.003565,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args4_targets3","avgt",1,15,78.151065,0.781049,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args8_targets0","avgt",1,15,0.191451,0.002823,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args8_targets1","avgt",1,15,0.270051,0.002803,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args8_targets2","avgt",1,15,0.338269,0.002869,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64int.Q64int_args8_targets3","avgt",1,15,79.643078,1.179518,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args1_targets0","avgt",1,15,0.190584,0.003340,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args1_targets1","avgt",1,15,0.253574,0.000485,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args1_targets2","avgt",1,15,0.329046,0.001415,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args1_targets3","avgt",1,15,73.305319,0.842791,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args2_targets0","avgt",1,15,0.184247,0.001171,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args2_targets1","avgt",1,15,0.254334,0.001221,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args2_targets2","avgt",1,15,0.351387,0.036775,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args2_targets3","avgt",1,15,73.844150,2.197325,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args4_targets0","avgt",1,15,0.186798,0.001202,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args4_targets1","avgt",1,15,0.263677,0.002923,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args4_targets2","avgt",1,15,0.336694,0.002331,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args4_targets3","avgt",1,15,74.911253,0.775323,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args8_targets0","avgt",1,15,0.186292,0.001672,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args8_targets1","avgt",1,15,0.264665,0.001703,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args8_targets2","avgt",1,15,0.338110,0.002512,"ns/op",
"org.openjdk.bench.valhalla.callconv.Inline64long.Q64long_args8_targets3","avgt",1,15,77.775066,0.563888,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args1_targets0","avgt",1,15,0.353621,0.001176,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args1_targets1","avgt",1,15,0.472089,0.002761,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args1_targets2","avgt",1,15,0.724162,0.005891,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args1_targets3","avgt",1,15,2.733342,0.041754,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args2_targets0","avgt",1,15,0.346894,0.004340,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args2_targets1","avgt",1,15,0.463911,0.002356,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args2_targets2","avgt",1,15,0.544689,0.015727,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args2_targets3","avgt",1,15,2.725572,0.015402,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args4_targets0","avgt",1,15,0.346141,0.002276,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args4_targets1","avgt",1,15,0.463313,0.001545,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args4_targets2","avgt",1,15,0.540063,0.016220,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args4_targets3","avgt",1,15,2.777126,0.019532,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args8_targets0","avgt",1,15,0.349758,0.002420,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args8_targets1","avgt",1,15,0.474296,0.006782,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args8_targets2","avgt",1,15,0.533974,0.004513,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveByte.byte_args8_targets3","avgt",1,15,3.066665,0.022205,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args1_targets0","avgt",1,15,0.191268,0.002537,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args1_targets1","avgt",1,15,0.258516,0.001146,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args1_targets2","avgt",1,15,0.336010,0.001982,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args1_targets3","avgt",1,15,2.760309,0.018256,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args2_targets0","avgt",1,15,0.188718,0.000848,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args2_targets1","avgt",1,15,0.259819,0.001615,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args2_targets2","avgt",1,15,0.335286,0.000729,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args2_targets3","avgt",1,15,2.730852,0.022161,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args4_targets0","avgt",1,15,0.187942,0.001115,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args4_targets1","avgt",1,15,0.257786,0.003117,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args4_targets2","avgt",1,15,0.333979,0.001649,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args4_targets3","avgt",1,15,2.746816,0.032111,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args8_targets0","avgt",1,15,0.192100,0.003497,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args8_targets1","avgt",1,15,0.266906,0.004487,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args8_targets2","avgt",1,15,0.335299,0.003924,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveInt.int_args8_targets3","avgt",1,15,3.027614,0.027018,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args1_targets0","avgt",1,15,0.186643,0.002558,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args1_targets1","avgt",1,15,0.254812,0.003840,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args1_targets2","avgt",1,15,0.331231,0.003816,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args1_targets3","avgt",1,15,2.713274,0.033617,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args2_targets0","avgt",1,15,0.187761,0.000813,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args2_targets1","avgt",1,15,0.255598,0.001448,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args2_targets2","avgt",1,15,0.331949,0.001652,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args2_targets3","avgt",1,15,2.739335,0.018723,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args4_targets0","avgt",1,15,0.189458,0.003701,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args4_targets1","avgt",1,15,0.257438,0.002874,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args4_targets2","avgt",1,15,0.335939,0.001451,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args4_targets3","avgt",1,15,2.745084,0.012148,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args8_targets0","avgt",1,15,0.186764,0.001502,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args8_targets1","avgt",1,15,0.265382,0.001475,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args8_targets2","avgt",1,15,0.335714,0.001514,"ns/op",
"org.openjdk.bench.valhalla.callconv.PrimitiveLong.long_args8_targets3","avgt",1,15,3.043718,0.016839,"ns/op",
